,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference
41,2005-05-26 01:50:44,1117068644.0,abc,0.23,65.93,16.98012775017744,1197.619995,6.126826902148494,10.853300848028947
42,2007-02-20 06:12:02,1171948322.0,abc,0.308,54.9,-2.5904897090134864,1459.680054,29.34922017845632,-31.939709887469807
43,2007-04-05 16:11:07,1175789467.0,abc,0.308,53.94,-4.293825408090847,1443.76001,27.93846905463045,-32.2322944627213
44,2008-01-23 20:34:05,1201116845.0,abc,0.396,45.55,-19.180269694819025,1338.599976,18.619736257970647,-37.800005952789675
45,2011-07-08 00:04:15,1310079855.0,abc,42.86,43.05,-23.616039744499652,1343.800049,19.080539559062434,-42.69657930356209
46,2004-09-20 13:31:02,1095683462.0,abt,0.543,42.92,0.0,1122.199951,0.0,0.0
47,2005-01-25 12:44:11,1106653451.0,abt,0.508,45.93,7.013047530288905,1168.410034,4.117811888943839,2.8952356413450655
48,2005-02-28 19:21:54,1109614914.0,abt,0.508,45.61,6.267474370922642,1203.599976,7.253611526846333,-0.9861371559236911
49,2006-07-18 12:32:14,1153222334.0,abt,0.436,44.48,3.63466915191052,1236.859985,10.217433524019107,-6.582764372108587
50,2007-03-23 02:47:40,1174618060.0,abt,0.883,54.5,26.980428704566627,1436.109985,27.972736384480555,-0.9923076799139281
51,2007-04-10 20:13:09,1176232389.0,abt,0.883,57.11,33.06150978564771,1448.390015,29.06701820021732,3.9944915854303886
52,2008-01-23 23:41:45,1201128105.0,abt,0.784,57.97,35.06523765144454,1338.599976,19.283553239078685,15.781684412365856
53,2008-04-28 03:46:55,1209350815.0,abt,0.687,51.28,19.478098788443614,1396.369995,24.43147887822354,-4.953380089779927
54,2008-10-23 21:57:42,1224795462.0,abt,0.732,55.02,28.191985088536814,908.109985,-19.077702312250413,47.26968740078723
55,2011-08-05 04:11:33,1312513893.0,abt,76.17,48.77,13.630009319664497,1199.380005,6.877567044199588,6.752442275464909
56,2011-09-02 09:24:27,1314951867.0,abt,68.83,51.94,21.015843429636526,1173.969971,4.613261652156313,16.402581777480215
57,2011-11-02 06:21:21,1320211281.0,abt,68.83,52.76,22.92637465051257,1237.900024,10.310112105859464,12.616262544653107
58,2004-08-16 22:53:27,1092693207.0,ace,0.26,39.1,0.0,1079.339966,0.0,0.0
59,2005-01-13 13:27:29,1105619249.0,ace,0.21,42.76,9.360613810741679,1177.449951,9.089813042279216,0.2708007684624629
60,2007-02-20 18:32:05,1171992725.0,ace,0.171,58.6,49.87212276214834,1459.680054,35.238210386068474,14.633912376079863
61,2007-04-05 15:54:06,1175788446.0,ace,0.171,57.24,46.39386189258312,1443.76001,33.76323081508129,12.630631077501825
62,2008-01-23 21:48:58,1201121338.0,ace,0.154,59.98,53.40153452685421,1338.599976,24.020236270950793,29.38129825590342
63,2010-12-07 07:29:30,1291703370.0,ace,23.09,59.06,51.04859335038363,1223.75,13.379476212224315,37.66911713815932
64,2011-08-11 20:49:00,1313092140.0,ace,27.7,63.42,62.19948849104859,1172.640015,8.644176250210302,53.55531224083829
65,2003-12-15 23:12:24,1071526344.0,aci,1.074,30.78,0.0,1068.040039,0.0,0.0
66,2005-01-24 04:33:07,1106537587.0,aci,1.18,34.52,12.150747238466543,1163.75,8.961270879845735,3.1894763586208086
67,2005-03-30 06:50:28,1112165428.0,aci,0.936,41.15,33.69070825211175,1181.410034,10.614770126609459,23.07593812550229
68,2006-05-24 04:17:01,1148440621.0,aci,0.854,46.39,50.71474983755685,1258.569946,17.83921014594099,32.87553969161586
69,2008-06-05 02:23:56,1212629036.0,aci,0.899,67.52,119.3632228719948,1404.050049,31.460431981052352,87.90279089094244
70,2008-10-08 20:51:28,1223495488.0,aci,0.772,25.11,-18.421052631578952,984.940002,-7.780610648062036,-10.640441983516915
71,2008-12-05 05:35:57,1228451757.0,aci,0.767,11.93,-61.241065627030544,876.070007,-17.97404825569465,-43.267017371335896
72,2011-08-18 01:16:41,1313626601.0,aci,118.77,19.7,-35.997400909681616,1140.650024,6.798432862871357,-42.795833772552974
73,2004-12-10 06:26:24,1102656384.0,acn,0.023,26.2,0.0,1188.0,0.0,0.0
74,2005-02-10 03:10:56,1108001456.0,acn,0.023,25.51,-2.6335877862595334,1197.01001,0.7584183501683472,-3.392006136427881
75,2005-04-04 05:07:40,1112591260.0,acn,0.023,24.44,-6.717557251908389,1176.119995,-1.0000004208754194,-5.717556831032969
76,2006-08-22 00:50:41,1156204241.0,acn,0.034,28.57,9.045801526717561,1298.819946,9.32827828282829,-0.28247675611072864
77,2006-08-22 06:44:05,1156225445.0,acn,0.034,28.57,9.045801526717561,1298.819946,9.32827828282829,-0.28247675611072864
78,2006-11-02 16:40:55,1162482055.0,acn,0.027,32.96,25.80152671755726,1367.339966,15.095956734006736,10.705569983550523
79,2007-03-14 19:10:39,1173899439.0,acn,0.018,35.39,35.076335877862604,1387.170044,16.765155218855217,18.311180659007388
80,2007-06-05 04:17:34,1181013454.0,acn,0.015,41.24,57.40458015267177,1530.949951,28.867840993265997,28.536739159405773
81,2007-07-06 07:06:36,1183701996.0,acn,0.015,42.81,63.39694656488552,1530.439941,28.824910858585866,34.57203570629965
82,2008-04-07 01:42:51,1207532571.0,acn,0.004,36.77,40.3435114503817,1372.540039,15.533673316498314,24.80983813388338
83,2008-12-02 16:28:13,1228231693.0,acn,0.003,29.98,14.427480916030538,848.809998,-28.551346969696972,42.97882788572751
84,2011-09-01 16:51:37,1314892297.0,acn,0.11,53.62,104.6564885496183,1204.420044,1.3821585858585828,103.27432996375973
85,2011-11-08 00:40:19,1320709219.0,acn,0.1,58.0,121.37404580152673,1275.920044,7.400677104377102,113.97336869714964
86,2004-11-12 17:19:37,1100276377.0,adbe,0.0,58.1,0.0,1184.170044,0.0,0.0
87,2005-02-07 16:20:07,1107789607.0,adbe,0.0,63.67,9.586919104991393,1201.719971,1.4820444993455708,8.104874605645822
88,2005-04-05 04:12:22,1112674342.0,adbe,0.0,66.58,14.595524956970735,1181.390015,-0.23476602993683002,14.830290986907565
89,2005-08-31 10:51:30,1125481890.0,adbe,0.0,27.12,-53.32185886402754,1220.329956,3.053608067795378,-56.37546693182292
90,2006-02-21 13:18:21,1140524301.0,adbe,0.0,37.8,-34.939759036144586,1283.030029,8.348461903837864,-43.28822093998245
91,2006-04-07 10:36:37,1144406197.0,adbe,0.0,36.1,-37.8657487091222,1295.5,9.401517675952968,-47.26726638507517
92,2008-12-04 14:30:57,1228397457.0,adbe,0.08,22.54,-61.204819277108435,845.219971,-28.623429102720994,-32.58139017438744
93,2008-12-05 00:15:55,1228432555.0,adbe,0.08,20.44,-64.81927710843372,876.070007,-26.018225892564455,-38.801051215869265
94,2008-12-17 11:42:55,1229510575.0,adbe,0.08,22.32,-61.58347676419965,904.419983,-23.62414607745304,-37.95933068674661
95,2011-08-05 04:11:46,1312513906.0,adbe,28.17,26.15,-54.99139414802065,1199.380005,1.2844406153547336,-56.275834763375386
96,2011-10-18 13:47:26,1318942046.0,adbe,27.25,26.24,-54.836488812392425,1225.380005,3.4800712286891815,-58.31656004108161
97,2004-01-20 06:29:18,1074576558.0,adi,0.0,50.5,0.0,1138.77002,0.0,0.0
98,2004-05-12 18:46:27,1084383987.0,adi,0.0,45.04,-10.811881188118813,1097.280029,-3.643403871837083,-7.168477316281729
99,2004-06-22 09:09:13,1087891753.0,adi,0.0,45.03,-10.831683168316829,1134.410034,-0.38286799998474985,-10.448815168332079
100,2004-08-10 02:07:28,1092100048.0,adi,0.0,35.92,-28.87128712871287,1079.040039,-5.24513114597098,-23.62615598274189
101,2004-11-11 09:56:15,1100163375.0,adi,0.0,38.5,-23.762376237623762,1173.47998,3.0480219351050475,-26.81039817272881
102,2005-01-24 03:34:28,1106534068.0,adi,0.0,34.47,-31.742574257425744,1163.75,2.1935930487527298,-33.936167306178476
103,2005-03-17 01:05:45,1111021545.0,adi,0.0,35.92,-28.87128712871287,1190.209961,4.517149213324047,-33.38843634203692
104,2005-04-08 23:33:20,1113003200.0,adi,0.0,35.67,-29.366336633663366,1181.199951,3.725943803824422,-33.09228043748779
105,2005-09-07 23:00:53,1126130453.0,adi,0.0,36.88,-26.970297029702966,1236.359985,8.569769425436764,-35.54006645513973
106,2005-10-31 08:19:48,1130743188.0,adi,0.0,34.61,-31.465346534653467,1207.01001,5.992429445938526,-37.45777598059199
107,2011-08-05 04:12:35,1312513955.0,adi,25.32,31.63,-37.366336633663366,1199.380005,5.3224078554509235,-42.68874448911429
108,2003-11-12 17:41:28,1068655288.0,adm,0.733,14.48,0.0,1058.530029,0.0,0.0
109,2004-04-14 16:44:25,1081957465.0,adm,0.789,16.81,16.091160220994464,1128.170044,6.578936174894283,9.512224046100181
110,2004-11-30 07:08:52,1101794932.0,adm,0.613,21.23,46.61602209944751,1173.819946,10.891511231751752,35.72451086769576
111,2005-01-26 00:58:06,1106697486.0,adm,0.613,22.65,56.42265193370164,1174.069946,10.915128889555579,45.507523044146055
112,2005-02-08 21:21:16,1107894076.0,adm,0.613,23.71,63.74309392265194,1202.300049,13.58204453923904,50.161049383412895
113,2005-02-14 20:39:46,1108409986.0,adm,0.528,24.5,69.1988950276243,1206.140015,13.944808551104405,55.2540864765199
114,2006-04-06 18:53:48,1144349628.0,adm,0.52,37.05,155.87016574585633,1309.040039,23.66583877045589,132.20432697540045
115,2006-04-07 06:53:49,1144392829.0,adm,0.52,36.92,154.97237569060772,1295.5,22.386702739445855,132.58567295116185
116,2006-04-12 00:58:21,1144799901.0,adm,0.52,36.55,152.4171270718232,1288.119995,21.689509008723647,130.72761806309956
117,2006-04-24 19:49:42,1145904582.0,adm,0.52,38.45,165.5386740331492,1308.109985,23.577975982011562,141.96069805113763
118,2006-04-28 06:30:41,1146202241.0,adm,0.52,36.19,149.9309392265193,1310.609985,23.814152560049862,126.11678666646945
119,2006-05-16 14:27:00,1147786020.0,adm,0.514,43.1,197.65193370165747,1292.079956,22.06360902398169,175.58832467767579
120,2007-02-20 08:05:08,1171955108.0,adm,0.541,35.88,147.79005524861878,1459.680054,37.89689607379101,109.89315917482777
121,2007-03-07 08:11:55,1173251515.0,adm,0.541,32.96,127.62430939226519,1391.969971,31.50028179313938,96.12402759912581
122,2007-04-09 12:40:37,1176118837.0,adm,0.541,37.02,155.66298342541438,1444.609985,36.47321714290261,119.18976628251177
123,2007-06-18 03:24:32,1182133472.0,adm,0.597,34.57,138.74309392265195,1531.050049,44.63926455127518,94.10382937137678
124,2007-06-19 05:10:54,1182226254.0,adm,0.597,34.75,139.98618784530385,1533.699951,44.88960246587393,95.09658537942991
125,2007-10-12 05:57:34,1192165054.0,adm,0.47,34.9,141.0220994475138,1561.800049,47.54423646114624,93.47786298636755
126,2008-01-23 23:14:44,1201126484.0,adm,0.62,40.85,182.11325966850828,1338.599976,26.458384677530955,155.65487499097733
127,2009-01-09 16:47:55,1231516075.0,adm,0.628,27.94,92.95580110497238,890.349976,-15.88807576473582,108.8438768697082
128,2011-07-29 19:09:22,1311962962.0,adm,85.48,30.64,111.60220994475138,1292.280029,22.082510046580833,89.51969989817054
129,2011-08-05 04:13:27,1312514007.0,adm,85.48,28.05,93.71546961325967,1199.380005,13.30618613938254,80.40928347387714
130,2011-09-28 04:29:00,1317180540.0,adm,54.78,25.77,77.9696132596685,1151.060059,8.7413703404724,69.2282429191961
131,2004-05-12 18:03:39,1084381419.0,adp,0.015,45.7,0.0,1097.280029,0.0,0.0
132,2006-06-27 09:26:37,1151396797.0,adp,0.012,44.48,-2.6695842450765994,1239.199951,12.933792491360474,-15.603376736437074
133,2007-02-20 18:32:39,1171992759.0,adp,0.012,50.7,10.940919037199125,1459.680054,33.027123015286364,-22.08620397808724
134,2007-10-22 09:12:40,1193040760.0,adp,0.008,47.52,3.982494529540482,1506.329956,37.27853566903841,-33.29604113949793
135,2008-01-23 19:35:35,1201113335.0,adp,0.078,38.56,-15.62363238512035,1338.599976,21.992558018204843,-37.61619040332519
136,2011-08-05 04:11:51,1312513911.0,adp,0.57,47.88,4.770240700218817,1199.380005,9.304824046879649,-4.534583346660831
137,2011-09-30 03:20:09,1317349209.0,adp,0.62,48.12,5.295404814004364,1131.420044,3.1113311185580637,2.1840736954463003
138,2012-01-04 00:07:51,1325632071.0,adp,0.61,54.46,19.16849015317286,1277.300049,16.406023552990405,2.7624666001824565
139,2003-10-03 16:48:40,1065196120.0,adsk,0.0,18.44,0.0,1029.849976,0.0,0.0
140,2004-08-03 23:39:21,1091572761.0,adsk,0.0,39.96,116.70281995661604,1099.689941,6.781566891059492,109.92125306555654
141,2005-02-25 15:10:44,1109340644.0,adsk,0.0,29.83,61.767895878524925,1211.369995,17.625870100520356,44.142025778004566
142,2005-04-19 09:08:08,1113898088.0,adsk,0.0,31.69,71.85466377440348,1152.780029,11.93669523375316,59.91796854065032
143,2004-09-24 17:33:50,1096043630.0,aee,0.804,46.07,0.0,1110.109985,0.0,0.0
144,2004-11-02 15:30:15,1099405815.0,aee,0.804,48.01,4.210983286303446,1130.560059,1.84216647686489,2.3688168094385564
145,2005-12-16 06:43:01,1134711781.0,aee,0.863,52.32,13.566312133709571,1267.319946,14.16165633353888,-0.5953441998293094
146,2006-01-10 11:29:29,1136888969.0,aee,0.863,51.66,12.133709572389833,1289.689941,16.176771529534527,-4.043061957144694
147,2007-02-20 06:12:12,1171948332.0,aee,0.965,53.51,16.14933796396787,1459.680054,31.489678835741653,-15.340340871773783
148,2008-01-23 19:17:07,1201112227.0,aee,1.02,46.34,0.5860646841762603,1338.599976,20.58264443049757,-19.99657974632131
149,2008-12-08 10:59:42,1228730382.0,aeo,0.054,9.73,0.0,909.700012,0.0,0.0
150,2009-01-12 14:36:10,1231767370.0,aeo,0.054,10.13,4.110996916752316,870.26001,-4.335495380866286,8.446492297618601
151,2004-08-03 23:58:46,1091573926.0,aep,1.754,31.64,0.0,1099.689941,0.0,0.0
152,2005-04-04 22:37:45,1112654265.0,aep,1.435,33.96,7.332490518331227,1176.119995,6.950145777499653,0.38234474083157366
153,2007-03-07 02:53:36,1173232416.0,aep,1.342,45.33,43.26801517067003,1391.969971,26.57840352110667,16.689611649563364
154,2007-04-10 20:12:53,1176232373.0,aep,1.457,49.34,55.94184576485463,1448.390015,31.70894458513555,24.232901179719075
155,2008-01-23 20:30:47,1201116647.0,aep,1.55,43.82,38.49557522123894,1338.599976,21.72521781755571,16.770357403683228
156,2011-04-08 04:53:43,1302238423.0,aep,136.63,35.47,12.10493046776232,1328.170044,20.776774841846066,-8.671844374083745
157,2003-10-03 17:23:47,1065198227.0,aes,101.18,7.96,0.0,1029.849976,0.0,0.0
158,2003-12-15 21:31:38,1071520298.0,aes,29.748,8.39,5.402010050251263,1068.040039,3.70831323882072,1.6936968114305433
159,2004-08-04 00:04:30,1091574270.0,aes,15.619,9.66,21.356783919597994,1098.630005,6.6786454923411105,14.678138427256883
160,2004-10-26 04:29:14,1098761354.0,aes,15.619,11.05,38.819095477386945,1111.089966,7.888526668276588,30.930568809110355
161,2005-02-18 08:12:43,1108710763.0,aes,10.698,16.48,107.03517587939697,1201.589966,16.67621440037787,90.3589614790191
162,2007-04-11 05:09:29,1176264569.0,aes,6.513,22.42,181.65829145728645,1438.869995,39.71646633315065,141.9418251241358
163,2008-01-23 21:05:49,1201118749.0,aes,5.378,17.9,124.87437185929646,1338.599976,29.980094887141117,94.89427697215534
164,2008-04-23 21:50:03,1208983803.0,aes,5.687,17.63,121.48241206030148,1379.930054,33.993308361255906,87.48910369904559
165,2011-05-23 09:17:49,1306138669.0,aes,178.11,13.02,63.56783919597989,1317.369995,27.91863142209755,35.64920777388234
166,2004-08-03 20:44:23,1091562263.0,aet,0.193,86.6,0.0,1099.689941,0.0,0.0
167,2004-11-30 04:45:36,1101786336.0,aet,0.178,118.21,36.50115473441109,1173.819946,6.7409914591553015,29.760163275255785
168,2005-02-04 06:20:07,1107494407.0,aet,0.178,130.85,51.096997690531175,1203.030029,9.397202261032586,41.69979542949859
169,2005-04-08 02:12:37,1112926357.0,aet,0.177,76.32,-11.870669745958432,1181.199951,7.412090168423206,-19.28275991438164
170,2005-09-23 17:26:49,1127492809.0,aet,0.17,82.71,-4.491916859122403,1215.290039,10.512062872456509,-15.003979731578912
171,2006-01-11 03:31:09,1136946669.0,aet,0.172,92.65,6.986143187066989,1294.180054,17.685904521700067,-10.699761334633077
172,2007-01-25 23:46:33,1169765193.0,aet,0.253,41.1,-52.54041570438799,1423.900024,29.481954041080012,-82.022369745468
173,2007-02-20 08:05:18,1171955118.0,aet,0.253,45.61,-47.3325635103926,1459.680054,32.73560115250702,-80.06816466289962
174,2008-01-23 22:12:23,1201122743.0,aet,0.31,54.11,-37.51732101616628,1338.599976,21.72521781755571,-59.24253883372199
175,2008-02-22 22:13:00,1203714780.0,aet,0.31,50.13,-42.113163972286365,1353.109985,23.044681464445617,-65.15784543673198
176,2003-10-03 17:29:50,1065198590.0,afl,0.173,33.43,0.0,1029.849976,0.0,0.0
177,2005-01-25 00:35:34,1106609734.0,afl,0.189,39.58,18.396649715824108,1168.410034,13.454392506583893,4.942257209240214
178,2005-03-17 18:20:48,1111083648.0,afl,0.189,38.22,14.328447502243492,1190.209961,15.571198595629241,-1.242751093385749
179,2005-04-06 19:09:19,1112814559.0,afl,0.189,37.0,10.679030810649119,1184.069946,14.974993794630151,-4.295962983981033
180,2006-02-02 01:16:50,1138839410.0,afl,0.212,47.17,41.10080765779241,1270.839966,23.40049479206863,17.700312865723777
181,2007-02-20 18:32:53,1171992773.0,afl,0.171,48.45,44.92970385880946,1459.680054,41.73715473291422,3.1925491258952405
182,2008-01-23 12:52:38,1201089158.0,afl,0.172,61.31,83.39814537840265,1338.599976,29.980094887141117,53.418050491261525
183,2009-01-29 12:02:15,1233226935.0,afl,0.241,25.06,-25.037391564463064,845.140015,-17.935618323498414,-7.101773240964651
184,2011-12-30 09:10:57,1325232657.0,afl,33.03,43.27,29.434639545318586,1257.599976,22.114871613105713,7.319767932212873
185,2003-11-17 22:46:03,1069105563.0,agn,0.739,76.65,0.0,1043.630005,0.0,0.0
186,2004-08-10 02:33:38,1092101618.0,agn,0.637,69.32,-9.562948467058071,1079.040039,3.3929681812856654,-12.955916648343736
187,2004-11-02 14:09:49,1099400989.0,agn,0.637,72.5,-5.414220482713641,1130.560059,8.329585541189948,-13.743806023903588
188,2005-03-10 01:40:57,1110415257.0,agn,0.522,75.47,-1.5394651011089455,1209.25,15.869608405902436,-17.40907350701138
189,2005-04-04 23:20:33,1112656833.0,agn,0.522,69.07,-9.889106327462507,1176.119995,12.695111233410735,-22.584217560873242
190,2005-08-29 12:42:47,1125315767.0,agn,0.51,92.83,21.10893672537507,1212.280029,16.159943964048836,4.948992761326235
191,2006-06-21 09:29:01,1150878541.0,agn,0.47,104.14,35.86431833007174,1252.199951,19.98504690366775,15.879271426403989
192,2007-02-20 16:30:00,1171985400.0,agn,0.544,113.32,47.840834964122614,1459.680054,39.865665705922275,7.975169258200339
193,2008-01-23 23:06:53,1201126013.0,agn,0.449,65.01,-15.185909980430528,1338.599976,28.263845384552738,-43.44975536498327
194,2004-08-18 11:50:54,1092826254.0,aig,1.173,68.32,0.0,1095.170044,0.0,0.0
195,2005-01-18 04:07:03,1106017623.0,aig,1.162,66.14,-3.1908665105386316,1195.97998,9.204957399291331,-12.395823909829963
196,2005-04-28 12:07:20,1114686440.0,aig,1.162,51.85,-24.107142857142847,1143.219971,4.387439855869545,-28.49458271301239
197,2007-03-15 06:01:57,1173938517.0,aig,1.687,67.0,-1.9320843091334798,1392.280029,27.12911904664917,-29.06120335578265
198,2007-05-04 05:36:10,1178253370.0,aig,1.687,70.65,3.410421545667466,1505.619995,37.478193751618,-34.06777220595053
199,2007-06-05 04:27:22,1181014042.0,aig,1.614,72.55,6.191451990632324,1530.949951,39.791072572470775,-33.59962058183845
200,2007-07-06 07:35:21,1183703721.0,aig,1.614,70.27,2.8542154566744777,1530.439941,39.74450354852841,-36.89028809185393
201,2008-01-23 16:02:26,1201100546.0,aig,1.918,52.07,-23.7851288056206,1338.599976,22.22759226602805,-46.012721071648656
202,2008-05-23 12:57:40,1211543860.0,aig,2.282,37.81,-44.65749414519905,1375.930054,25.636202481812948,-70.293696627012
203,2008-10-27 11:48:40,1225104520.0,aig,2.411,1.7,-97.51170960187353,848.919983,-22.485098304971533,-75.026611296902
204,2008-12-17 11:42:57,1229510577.0,aig,3.273,1.8,-97.36533957845434,904.419983,-17.417392125089933,-79.9479474533644
205,2008-12-19 05:47:27,1229662047.0,aig,3.273,1.67,-97.55562060889929,887.880005,-18.92765786789544,-78.62796274100384
206,2009-01-06 14:34:51,1231248891.0,aig,3.273,1.66,-97.57025761124122,934.700012,-14.652522033372925,-82.91773557786829
207,2011-04-29 00:43:45,1304034225.0,aig,95.52,31.8,-53.45433255269321,1363.609985,24.51125671950904,-77.96558927220225
208,2011-09-02 15:22:28,1314973348.0,aig,85.55,24.08,-64.75409836065573,1173.969971,7.195223009587727,-71.94932137024345
209,2011-11-03 02:27:12,1320283632.0,aig,76.86,24.19,-64.59309133489461,1261.150024,15.155635502389625,-79.74872683728424
210,2011-11-04 17:31:20,1320424280.0,aig,76.86,23.75,-65.2371194379391,1253.22998,14.432456116376398,-79.6695755543155
211,2004-11-30 01:33:49,1101774829.0,aiv,2.024,36.36,0.0,1173.819946,0.0,0.0
212,2005-02-16 03:30:49,1108521049.0,aiv,1.986,38.05,4.647964796479641,1210.339966,3.111211402093514,1.5367533943861273
213,2005-03-08 22:29:05,1110317345.0,aiv,1.986,38.95,7.123212321232132,1219.430054,3.8856136458938524,3.2375986753382797
214,2005-04-11 18:19:40,1113239980.0,aiv,1.986,36.65,0.7975797579757953,1181.209961,0.629569724486514,0.16801003348928123
215,2007-01-17 16:51:48,1169049108.0,aiv,2.86,59.81,64.49394939493949,1430.619995,21.877294714158822,42.61665468078067
216,2007-02-20 06:12:22,1171948342.0,aiv,2.934,61.6,69.41694169416942,1459.680054,24.352977556235857,45.06396413793357
217,2008-01-08 07:10:49,1199772649.0,aiv,3.619,32.5,-10.616061606160615,1390.189941,18.432979924844453,-29.049041531005066
218,2008-01-23 19:31:02,1201113062.0,aiv,3.619,38.0,4.510451045104512,1338.599976,14.037930652100188,-9.527479606995676
219,2005-01-31 23:37:39,1107211059.0,aiz,0.271,32.53,0.0,1181.27002,0.0,0.0
220,2005-02-16 10:35:03,1108546503.0,aiz,0.271,33.78,3.84260682446972,1210.339966,2.460906101722625,1.381700722747095
